LFQi 1_ATL2: Significant Class A	LFQi 1_ATL2: Significant Class B	LFQi 1_ATL2: -Log(P-value)	LFQi 1_ATL2: Difference	LFQi 1_ATL3: Significant Class A	LFQi 1_ATL3: Significant Class B	LFQi 1_ATL3: -Log(P-value)	LFQi 1_ATL3: Difference	LFQi 1_ATP2B1: Significant Class A	LFQi 1_ATP2B1: Significant Class B	LFQi 1_ATP2B1: -Log(P-value)	LFQi 1_ATP2B1: Difference	LFQi 1_CLTA: Significant Class A	LFQi 1_CLTA: Significant Class B	LFQi 1_CLTA: -Log(P-value)	LFQi 1_CLTA: Difference	LFQi 1_LAMP1: Significant Class A	LFQi 1_LAMP1: Significant Class B	LFQi 1_LAMP1: -Log(P-value)	LFQi 1_LAMP1: Difference	LFQi 1_LMAN1: Significant Class A	LFQi 1_LMAN1: Significant Class B	LFQi 1_LMAN1: -Log(P-value)	LFQi 1_LMAN1: Difference	LFQi 1_MTOR: Significant Class A	LFQi 1_MTOR: Significant Class B	LFQi 1_MTOR: -Log(P-value)	LFQi 1_MTOR: Difference	LFQi 1_OSBPL8: Significant Class A	LFQi 1_OSBPL8: Significant Class B	LFQi 1_OSBPL8: -Log(P-value)	LFQi 1_OSBPL8: Difference	LFQi 1_POLR1C: Significant Class A	LFQi 1_POLR1C: Significant Class B	LFQi 1_POLR1C: -Log(P-value)	LFQi 1_POLR1C: Difference	LFQi 1_RAB14: Significant Class A	LFQi 1_RAB14: Significant Class B	LFQi 1_RAB14: -Log(P-value)	LFQi 1_RAB14: Difference	LFQi 1_SEC13: Significant Class A	LFQi 1_SEC13: Significant Class B	LFQi 1_SEC13: -Log(P-value)	LFQi 1_SEC13: Difference	LFQi 1_SEC24D: Significant Class A	LFQi 1_SEC24D: Significant Class B	LFQi 1_SEC24D: -Log(P-value)	LFQi 1_SEC24D: Difference	LFQi 1_SPTLC1: Significant Class A	LFQi 1_SPTLC1: Significant Class B	LFQi 1_SPTLC1: -Log(P-value)	LFQi 1_SPTLC1: Difference	LFQi 1_TAF12: Significant Class A	LFQi 1_TAF12: Significant Class B	LFQi 1_TAF12: -Log(P-value)	LFQi 1_TAF12: Difference	LFQi 1_VAPA: Significant Class A	LFQi 1_VAPA: Significant Class B	LFQi 1_VAPA: -Log(P-value)	LFQi 1_VAPA: Difference	LFQi 1_ATL2: Profile correlation	LFQi 1_ATL3: Profile correlation	LFQi 1_ATP2B1: Profile correlation	LFQi 1_CLTA: Profile correlation	LFQi 1_LAMP1: Profile correlation	LFQi 1_LMAN1: Profile correlation	LFQi 1_MTOR: Profile correlation	LFQi 1_OSBPL8: Profile correlation	LFQi 1_POLR1C: Profile correlation	LFQi 1_RAB14: Profile correlation	LFQi 1_SEC13: Profile correlation	LFQi 1_SEC24D: Profile correlation	LFQi 1_SPTLC1: Profile correlation	LFQi 1_TAF12: Profile correlation	LFQi 1_VAPA: Profile correlation	Protein IDs	Majority protein IDs	Protein names	Gene names	Symbol color	Symbol type	Symbol size	Show label	Only identified by site	Reverse	Potential contaminant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	LFQi 1_ATL2_01	LFQi 1_ATL2_02	LFQi 1_ATL2_03	LFQi 1_ATL3_01	LFQi 1_ATL3_02	LFQi 1_ATL3_03	LFQi 1_ATP2B1_01	LFQi 1_ATP2B1_02	LFQi 1_ATP2B1_03	LFQi 1_CLTA_01	LFQi 1_CLTA_02	LFQi 1_CLTA_03	LFQi 1_LAMP1_01	LFQi 1_LAMP1_02	LFQi 1_LAMP1_03	LFQi 1_LMAN1_01	LFQi 1_LMAN1_02	LFQi 1_LMAN1_03	LFQi 1_MTOR_01	LFQi 1_MTOR_02	LFQi 1_MTOR_03	LFQi 1_OSBPL8_01	LFQi 1_OSBPL8_02	LFQi 1_OSBPL8_03	LFQi 1_POLR1C_01	LFQi 1_POLR1C_02	LFQi 1_POLR1C_03	LFQi 1_RAB14_01	LFQi 1_RAB14_02	LFQi 1_SEC13_01	LFQi 1_SEC13_02	LFQi 1_SEC13_03	LFQi 1_SEC24D_01	LFQi 1_SEC24D_02	LFQi 1_SEC24D_03	LFQi 1_SPTLC1_01	LFQi 1_SPTLC1_02	LFQi 1_SPTLC1_03	LFQi 1_TAF12_01	LFQi 1_TAF12_02	LFQi 1_TAF12_03	LFQi 1_VAPA_01	LFQi 1_VAPA_02	LFQi 1_VAPA_03
		0.139230831	0.153165981			0.152471086	-0.173550124			0.204800059	0.213820757			0.20408951	-0.213193149			0.159710473	0.172737449			3.778167679	-1.493508003			0.941530639	0.677871559			0.527494672	0.452391379			0.057257804	-0.067907461			0.224107214	0.26836987			0.468341971	0.41415616			0.172901648	0.185030619			0.385618055	-0.357152812			0.307662782	-0.298967162			0.134148048	-0.147821899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Q86UY0;Q8NBS9-2;Q8NBS9	Q86UY0;Q8NBS9-2;Q8NBS9	Thioredoxin domain-containing protein 5	TXNDC5	Color2 [Red]	1	5					8	8	8	43.6	43.6	43.6	40.369	0	20.758	14377000	141	18.01666641	18.40603065	17.69472504	18.38810158	18.18722725	16.56194496	17.16673279	18.10072327	19.01756477	18.30567932	17.61719513	17.18223953	18.33083725	17.41303253	18.42763138	15.24466133	17.86828041	16.45446014	18.50203133	18.5880928	18.47714233	18.54773712	18.16908264	18.22740936	18.0194931	17.97415733	17.51291084	18.06607819	18.17645645	18.34646225	18.2139492	18.27816772	18.18063736	17.96983528	18.05499649	18.82143211	16.94397926	16.94191933	18.18881989	17.403162	17.27612495	17.94586754	17.85209084	17.41650009
		0.39358039	0.15585111			0.156879079	0.076026026			0.045721429	-0.023565401			3.407812277	-0.610661116			0.359015575	0.145108995			2.274184856	-0.495704887			0.547322303	0.199642381			0.128791644	-0.06140164			0.303440958	0.127002298			0.117726963	0.08789087			0.874629244	0.277229691			0.049640362	0.025483031			0.616255653	0.217514383			0.051390884	0.026334835			0.554959895	-0.199696477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Q86VP6;Q86VP6-2;A0A0C4DGH5;H0YH27;Q86VP6-3;F5H6I6;F8WBB8;O75155-2;O75155	Q86VP6;Q86VP6-2;A0A0C4DGH5	Cullin-associated NEDD8-dissociated protein 1	CAND1	Color2 [Red]	1	5					25	25	25	30.4	30.4	30.4	136.37	0	273.82	78665000	766	21.55613708	21.39602852	20.9246273	21.70640755	21.27207375	20.65883636	20.91195869	21.50188637	20.9671917	20.75360489	20.50968552	20.49550819	21.59404755	21.00401688	21.24904633	20.77667809	20.97302246	20.32674026	21.56852913	21.33864975	21.09061623	21.25153351	21.07169342	20.95326233	21.44904518	21.12009621	21.2279377	21.25891113	21.08595657	21.45005417	21.32481956	21.43730736	21.34586716	21.16011047	21.01058769	21.48620605	21.37257385	21.18839836	21.30201149	20.9349556	21.2819519	21.18924332	20.74155998	20.87934685
		0.233843678	-0.336460622			0.101900382	0.164888827			1.729911167	1.392829695			1.015435055	-1.002896954			0.251271884	0.3570864			0.724723482	0.799286088			1.542019416	-1.301598086			0.307829237	0.421107665			0.080107842	-0.130818703			0.702677081	-1.539525044			0.19997947	0.295033464			0.289085986	0.400357891			0.244562828	-0.349199713			0.127747272	0.199810573	+	+	9.188289564	5.163457998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Q86WH2	Q86WH2	Ras association domain-containing protein 3	RASSF3	Color2 [Red]	1	5					2	2	2	10.9	10.9	10.9	27.562	0	3.8145	445680	8	10.44418049	11.14600658	11.82512093	10.77864552	12.745224	11.39548683	14.10562134	12.03259182	12.05539703	10.93242168	9.169960022	11.47145748	11.69047546	11.70948124	11.93173122	12.43844032	12.07080936	12.0443058	10.49981117	10.11991692	10.12875271	11.56992817	12.71784306	11.22081757	11.0275135	11.13687229	11.8191433	10.97732067	9.862071991	11.79831982	10.95743942	12.40446663	11.28759003	10.70130062	13.46236324	11.35634327	12.52838802	9.495376587	11.18320465	11.72915363	11.9847517	15.38204956	17.19959641	17.33341789
		0.761520662	0.485015724			0.640622624	-0.433934039			0.379130208	-0.291010957			0.112905248	-0.104908062			0.665676289	-0.441623179			0.414983681	-0.311990938			0.093136471	0.08810383			0.353647896	0.275636292			0.20176749	0.174313754			0.01369099	-0.016897544			0.357413285	0.277933539			0.507876853	-0.363197872			0.747037051	0.47863755			0.198135496	-0.171649025			0.197660729	-0.165362821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Q86X55-1;Q86X55;K7EQA8;Q86X55-2	Q86X55-1;Q86X55;K7EQA8;Q86X55-2	Histone-arginine methyltransferase CARM1	CARM1	Color2 [Red]	1	5					4	4	4	12	12	12	63.459	0	14.057	26899000	67	17.14907265	17.13731194	16.34160614	16.42580605	16.21040535	15.23493004	15.98539734	16.65745735	15.84085178	16.80044556	16.09479904	16.10269356	16.88022995	14.86665154	16.32065964	17.17601776	16.45013237	14.79958534	16.96859932	16.77442741	15.78823376	17.09279823	16.760849	16.19579506	16.88237953	16.3714695	16.51562309	16.3847847	16.21053886	17.11887932	16.24620247	16.69070816	16.61194611	15.67071152	16.00158501	17.24757576	16.59107018	16.77172089	16.46951485	16.84659195	15.49741554	16.42660904	16.31567955	15.9345665
		2.526857786	2.432724726			0.596354709	0.896133514			0.15828817	-0.341423325			1.046788173	-1.447224372			0.367776122	-0.685744277			0.194436605	0.407575498			0.19917671	0.416002764			0.392507593	0.721249462			0.687330691	-1.089815394			0.225113011	0.622644486			0.162970125	0.350187465			0.131628978	-0.290318898			0.069378716	0.161959893			1.078027973	-1.474948029	+	+	3.779299363	3.193849019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Q86Y07-4;Q86Y07-3;Q86Y07;Q86Y07-5;Q86Y07-2	Q86Y07-4;Q86Y07-3;Q86Y07;Q86Y07-5;Q86Y07-2	Serine/threonine-protein kinase VRK2	VRK2	Color2 [Red]	1	5					3	3	3	12.1	12.1	12.1	44.41	0	6.1531	688860	14	15.04041862	15.25233269	14.13474751	13.79654694	13.90143299	12.11974525	12.20952034	13.11860085	11.43396854	12.88277721	9.00118351	11.82262611	9.808857918	13.56710339	12.43471527	11.8552227	13.165802	13.81066704	14.53557873	13.0044136	11.31498528	13.85739803	13.96785641	11.87316799	11.2010746	11.01956177	12.47352791	13.47585964	13.98156738	13.69598961	11.71084118	13.26628876	12.92764854	11.90920734	12.06644344	12.96244431	13.73407459	11.45649815	10.00684929	10.85672951	12.7664032	15.26268196	15.58323002	15.86495972
		0.728447399	1.215315828			0.184445809	-0.422681481			0.504213627	-0.933413969			0.685709833	1.165114975			2.145202535	-2.384174129			1.151122769	-1.647105735			0.348310017	0.703733135			0.405351766	0.791743306			0.231908567	0.506259628			0.094831672	-0.277234273			0.289406523	0.607126236			0.048176973	-0.123006585			0.290758639	0.60941589			0.072914538	-0.181652996			0.22170226	0.475936899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Q86Y13;C9J9M8;Q86Y13-2	Q86Y13	E3 ubiquitin-protein ligase DZIP3	DZIP3	Color2 [Red]	1	5					3	3	3	4	4	4	138.6	0.0033175	2.5259	1088100	7	16.55038643	15.27525139	15.51929855	15.1704731	15.23627567	12.02419567	14.55014515	15.30745029	11.55006123	16.56651497	15.13983154	15.49987698	15.55901814	11.31600475	10.52395439	14.74876976	13.01145554	11.67538834	15.79085732	15.10320568	15.03728962	15.68567944	15.21965981	15.26919937	15.18739033	14.84637165	15.35194016	15.42845821	12.98603153	15.31192589	15.08431053	15.26817608	16.16618347	15.39944458	12.08131218	15.76717567	14.6393404	15.2642231	15.43440056	15.46856022	12.58193016	15.52276516	14.80951691	14.79451752
		0.351717006	-1.500602368			0.649600294	-2.404834711			0.3949702	-1.642299988		+	2.940548103	5.963969467			1.855788509	4.650236847			0.106967818	-0.54631988			0.534630215	-2.062330691			0.811128365	-2.768853914			0.483559559	-1.914741198	+	+	6.78331274	8.392352642			1.126340595	-3.437511562			0.227849726	-1.055647777			0.117391591	0.594023051			0.348131495	-1.488571848			0.365708253	-1.543138786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Q86Y82;B1AJQ6	Q86Y82;B1AJQ6	Syntaxin-12	STX12	Color2 [Red]	1	5					4	4	4	30.1	30.1	30.1	31.642	0	42.433	6016200	36	10.53311348	12.57288837	12.21978378	9.680521965	10.86470413	12.06786251	12.08403683	11.0012598	11.84895611	18.67982292	19.02877426	18.24297905	17.58615112	17.3833828	17.35199165	12.56706333	12.91674805	12.47880745	12.23650074	10.6963625	10.84077835	10.79774094	10.37077618	10.65288925	10.89602947	10.94676018	12.33866501	20.47407341	20.23303986	8.807114601	9.890159607	11.2765255	11.56650066	12.98141861	12.00734615	18.07080269	12.14049625	10.90226746	11.59749603	12.16935158	11.59218025	11.80405045	11.85381603	11.54030991
		0.324107063	-1.695323772			0.195760779	-1.109732137			0.028999212	0.192636045	+	+	14.04391577	12.78945481			0.409991505	-2.036771438			0.136272837	0.817549706			0.423467677	-2.087748509			0.180564135	-1.044808715			0.622324101	-2.774091784			0.053216922	-0.186104212			0.175737726	-1.020756649			0.477118865	-2.284500676			0.021774236	-0.145773016			0.035680417	0.23534565			0.179216023	-1.038413193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Q8IU60;Q8IU60-2;H0Y9T5	Q8IU60;Q8IU60-2;H0Y9T5	m7GpppN-mRNA hydrolase	DCP2	Color2 [Red]	1	5					10	10	10	43.6	43.6	43.6	48.457	0	323.31	55314000	97	9.821231842	8.441533089	11.80442238	11.20087337	10.07253456	10.55055428	12.9230175	9.953846931	12.40705395	23.46313667	23.46650124	23.16127968	8.536635399	9.619358063	10.96772003	13.016469	12.01460552	11.97957897	8.024641037	12.78698826	8.171226501	11.76197624	11.30366421	8.799022675	6.432274818	7.988911629	12.66519451	9.657747269	10.89824009	11.12401867	11.76350212	9.04360199	8.517118454	11.05168438	8.87039566	10.95096111	11.11966705	12.27821255	12.33367348	11.40183258	11.6664257	12.27832127	7.986524582	11.7730732
		0.57576527	-0.611678678			0.120541285	-0.169596908			0.952129034	0.866219094			0.296640579	-0.368276106			0.238991122	0.308657292			0.042707308	0.065204675			0.138115469	0.192907933			0.520872305	-0.568523843			0.56223085	-0.601214745			0.118450031	-0.60373909			0.246917499	-0.317104031			0.375266308	0.443568439			0.101786562	-0.146767099			0.519219964	0.567194566	+	+	18.63814069	9.637751661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Q8IWB1;X6RK76	Q8IWB1	"Inositol 1,4,5-trisphosphate receptor-interacting protein"	ITPRIP	Color2 [Red]	1	5					7	7	7	21.9	21.9	21.9	62.059	0	55.602	7495600	20	10.96463299	10.50653744	10.8217659	10.79191589	11.00187302	11.82539272	12.2763834	10.85201359	13.24820423	11.79828453	11.48440552	9.682806015	10.26585674	11.29990196	13.27021122	11.6479044	11.1657362	11.34963131	11.25236511	12.53170013	10.73207092	9.672843933	11.52952862	11.2098074	10.64010715	9.100829124	12.58091354	11.48536015	11.63925934	10.79890919	11.86468697	10.44329643	11.21138859	11.54076862	12.45659351	11.09851837	11.68081665	10.7982254	11.31468868	11.83340931	12.40225124	21.41679001	21.11368942	20.51074791
		0.553170286	0.3518609			0.871953076	-0.553359132			0.216151419	-0.168090729			0.037430768	-0.034030351			0.602637283	-0.374354935			0.402208731	0.277148601			0.934909283	0.506838099			1.280197479	0.620057587			0.381042162	-0.265819677			0.109333834	0.189411114			1.853185335	-0.77324068			0.752333714	-0.437630699			0.874312681	0.484713291			0.208280845	-0.162922614			0.140888682	-0.114276032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Q8IWC1-4;Q8IWC1;A0A0A0MRP0;Q8IWC1-2;Q8IWC1-3	Q8IWC1-4;Q8IWC1;A0A0A0MRP0;Q8IWC1-2;Q8IWC1-3	MAP7 domain-containing protein 3	MAP7D3	Color2 [Red]	1	5					16	16	15	30.9	30.9	30.8	96.742	0	323.31	127330000	484	18.34182358	18.107687	17.87465668	18.21238327	17.51422119	15.88190269	17.08503723	18.45587349	17.34654808	18.11110497	17.68195152	17.46483231	17.40382767	17.22496223	17.68872833	18.15462112	18.72240639	17.24069786	18.16241074	18.41596413	18.17401886	18.93165588	18.11822128	18.01535988	17.20733833	17.73025703	17.67982292	17.92276955	17.57740021	16.96600914	16.9954586	17.2538662	17.85282135	17.47682571	16.81303024	18.33843231	18.23953247	18.1132946	18.28170395	17.80825996	16.81177521	17.59630585	17.50090408	17.82854652
		0.01030996	-0.015205338			0.122808511	-0.168231919			0.206994975	0.255305853	+	+	6.237187991	-2.189237985			0.364172348	0.404236903			0.799748974	-0.718886339			0.103805528	0.139377022			0.180737134	0.227458636			0.012150152	0.017882474			1.78876722	1.443820489			0.529541022	0.536844244			0.102097699	-0.137296286			0.420004368	0.451300785			0.069746332	0.096684674			0.379634259	-0.419785772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Q8IWI9-3;Q8IWI9;Q8IWI9-4;H3BP52;H3BTF4;H3BU53;Q8IWI9-2;H3BTN2	Q8IWI9-3;Q8IWI9;Q8IWI9-4;H3BP52;H3BTF4	MAX gene-associated protein	MGA	Color2 [Red]	1	5					9	9	9	5.8	5.8	5.8	315.22	0	20.285	9698000	124	18.38494301	18.03305817	17.53335953	18.76231003	18.0711174	16.65885353	18.08207703	18.80259132	17.81415749	14.89576435	16.62699318	16.4214077	18.91245651	17.98498535	18.21290398	17.78442955	18.03746033	16.18508911	18.30812645	18.40470123	17.66566849	18.38034248	18.27626038	17.96527672	18.10385132	17.73522568	18.20371056	19.83443642	18.7351265	18.90256882	18.33769226	18.23649979	17.78768539	17.86821938	17.95809937	19.09653473	18.0710125	18.07284355	18.19263077	18.13731194	17.93058777	17.89053726	17.3275528	17.51952934
		0.462939062	-0.899105617			0.041367426	-0.102875937			0.081502309	-0.206746219			0.895586102	1.435979716			0.135345772	-0.327138047			0.097026653	0.242590605			0.205522897	0.469648071			0.090882481	0.228521002			0.906027707	1.44711736			0.005610454	-0.017268279			0.109018695	-0.269627835			0.454435201	-0.886649195			0.308304136	0.655807913			1.244718003	-1.776270185			0.480089281	0.877491724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Q8IWZ3;Q8IWZ3-4;Q8IWZ3-6;E9PDP5;H7C2F5;H3BLS9;D6RHC4;A0A0A0MQZ8;H0Y7Y3;H0Y785;H0Y472;H0Y4P6;Q8IWZ3-5;Q8IWZ3-3;Q8IWZ3-2	Q8IWZ3;Q8IWZ3-4;Q8IWZ3-6;E9PDP5;H7C2F5;H3BLS9	Ankyrin repeat and KH domain-containing protein 1	ANKHD1	Color2 [Red]	1	5					6	3	3	5.4	2.9	2.9	269.45	0	31.928	4202500	52	14.42691994	11.04968357	10.25055504	13.4452734	11.58752728	13.08304691	11.56373119	11.52037907	14.55614662	14.57222652	13.63299561	13.97414589	13.40633774	12.05934715	11.84191036	15.49588585	10.77798462	12.60797501	13.81548309	13.98619747	11.70756054	10.62796783	13.50021935	14.71478176	14.84406853	13.49147701	13.87459755	14.84774208	10.31125832	13.63945389	12.5906105	11.23644066	12.51354313	11.4750948	11.77293968	14.32474327	14.64306736	11.05581951	10.61704636	10.83404922	11.85231876	14.33497143	13.85953522	12.86244392
		0.250824927	-0.38865717			0.126518667	-0.212629554			0.061079683	0.110749009			1.061670069	-1.125178864			0.580742241	0.744676672			0.021813379	0.041196542			0.128521032	0.218968464			0.803499235	-0.935316022			0.118127891	-0.203090277			0.088127745	-0.375767096			0.723042223	-0.869825154			0.987837038	1.073677581			0.353477558	-0.512175614			1.977390811	1.639010884			0.122006713	0.213350378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Q8IX01-4;Q8IX01-3;Q8IX01;M0R3F6;M0R2Z9;M0R065;M0R216;M0R2Y3	Q8IX01-4;Q8IX01-3;Q8IX01;M0R3F6;M0R2Z9	SURP and G-patch domain-containing protein 2	SUGP2	Color2 [Red]	1	5					10	10	10	18.4	18.4	18.4	115.18	0	25.205	4900600	22	10.89215279	11.10233116	12.57705116	12.04767227	11.04708576	12.00485992	11.00325966	13.37788868	11.5703249	11.69972515	10.05654335	10.78014088	13.27801418	11.06439114	13.36071014	12.89812088	10.7446661	12.11650181	11.85616016	12.57234478	11.82199574	11.16465378	10.36162281	11.5347538	10.61025429	11.65556908	12.81846237	11.04976177	13.28298664	11.37986755	10.20664883	11.65547562	13.23918056	13.22543812	12.14757824	10.36405945	10.92926121	12.93691349	12.99049377	13.1937561	13.99005222	10.53486633	13.00958347	12.83310795
		0.03507069	-0.031837591			0.25259349	-0.175836054			0.327552841	0.235147658			0.622421351	-0.381601733			0.219488999	0.169593975			1.091685783	0.558512097			0.106324424	0.090063531			1.870139559	-0.774209395			0.224133742	-0.172593671			0.430105057	0.366714649			0.429006373	-0.290012814			0.172401206	-0.138098381			0.623993532	0.382289505			0.238256585	0.181604821			1.100820714	-0.540503947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Q8IXB1;Q8IXB1-2;Q8IXB1-3;E7EP04;A0A087WXH7;H7C1G0	Q8IXB1;Q8IXB1-2	DnaJ homolog subfamily C member 10	DNAJC10	Color2 [Red]	1	5					13	13	13	23.8	23.8	23.8	91.079	0	323.31	133600000	656	20.66057777	22.09371376	22.3514576	21.61022568	21.61040688	21.45312119	22.00641632	21.44505882	22.39199638	21.42746925	21.25118637	21.46063995	21.92092514	21.32328224	22.41812897	22.29619789	22.13977432	22.30100632	21.67745209	21.65573883	22.10939026	20.71397781	20.75246239	21.58801842	20.69845963	21.73793411	22.28042412	21.72071266	22.21466064	20.88412666	21.35643768	22.15180588	21.03731346	21.59936905	22.17545128	21.98064232	21.9323616	22.33704376	21.57662392	21.7930088	22.32589149	21.01794434	21.14033508	21.42147064
		0.391649626	-1.092124403			0.155793868	-0.509656052			0.006365491	0.024077415			0.333992135	-0.96431001	+	+	14.82256326	7.178917122			0.212489047	0.666442699			0.071662181	-0.253179868			0.316990313	-0.925115649			0.228514828	-0.708309855			0.26665643	-0.935370005			0.337080956	-0.971353613			0.206115109	-0.64954299			0.297135471	-0.878402083			0.252227382	-0.76870129			0.371671014	-1.051890473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Q8IY95-2;Q8IY95	Q8IY95-2;Q8IY95	Transmembrane protein 192	TMEM192	Color2 [Red]	1	5					2	2	2	16.1	16.1	16.1	30.549	0	9.0513	878150	7	11.20520973	11.37469482	11.14129162	12.94258022	11.2789135	11.24710751	12.51010609	11.8861742	12.40915775	10.5163765	11.87620449	11.68178654	19.23790169	18.42234421	18.91514397	13.58868885	12.17446613	12.81723976	11.78675938	13.20270729	11.04986572	12.26243687	10.97214985	10.94808102	10.59357548	12.68800831	11.50015259	11.16515827	11.50819111	11.23396206	11.22149754	11.59944534	9.04709816	13.416852	12.48016834	10.59879971	12.42907715	11.28386784	11.61944675	11.83179855	11.16362	10.60117435	12.17761707	11.06310654
		0.241545474	-1.078560539			0.58040833	-2.161820757			0.069757419	-0.359034883	+	+	14.6056329	10.40974231			0.096181889	-0.482833236			0.03957222	0.209952754			1.134374247	-3.360965883			0.404560633	-1.628256271			0.225842832	-1.019915853			0.356709764	0.767447582			0.193913159	-0.896884746			0.018748976	-0.101711464			0.200519145	-0.922773988			0.128068436	-0.62491396			0.204266796	-0.94398692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Q8IZD4;Q8IZD4-2;F5GZK9;F5H4R4;B4DVJ6	Q8IZD4;Q8IZD4-2;F5GZK9	mRNA-decapping enzyme 1B	DCP1B	Color2 [Red]	1	5					13	13	13	41	41	41	67.722	0	323.31	27136000	89	10.68196774	11.28732967	11.81120777	10.83861828	9.21011734	10.48198891	11.74942398	11.78420258	12.23504162	21.85555458	22.02482414	21.64412117	12.76437283	10.77912521	11.88309574	12.03682232	11.5360899	13.76795864	11.87731647	5.99720192	9.599340439	10.26016903	11.12173843	10.87970161	10.02807236	12.15073681	11.76374054	12.10238075	12.00731373	9.509651184	12.87962914	11.89322376	10.76502419	12.79122353	12.9234457	10.50384045	12.56320763	11.14391994	11.89405441	10.86118221	12.27876568	12.14462185	9.334634781	12.70496941
		1.836003267	-1.780416847			1.874200852	-1.899944982			0.228018616	0.406912636			0.186681596	-0.343650014			0.690484955	0.954404309			0.030625444	0.064917923			0.162882299	-0.305550434			0.264210348	0.459586757			0.21264021	0.383785198			0.036656051	0.2658033			0.458423057	0.708686543			0.336273762	0.557981823			0.993604157	-1.221208559			0.324163438	-0.541996724	+	+	4.220884444	-2.893414379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Q8IZE3-2;Q8IZE3;X6RHX1	Q8IZE3-2;Q8IZE3;X6RHX1	Protein-associating with the carboxyl-terminal domain of ezrin	SCYL3	Color2 [Red]	1	5					11	11	11	32.8	32.8	32.8	76.73	0	323.31	30613000	49	9.279053688	7.638870239	11.60743523	7.578787804	12.31652355	8.271463394	11.24108887	11.84262562	11.4855814	10.26885509	11.54241657	10.6841011	11.6897316	12.46605873	11.92631149	9.085472107	12.59431553	11.94452286	9.652456284	11.03607368	11.91211796	11.84224415	11.79365063	11.07894802	11.04712772	11.48975849	11.96850491	12.33845711	11.77230835	12.65606117	11.41519737	11.33188629	11.44651127	11.06889915	12.47131348	7.310794353	10.76530075	11.99444485	9.89173317	10.16392708	11.89164925	7.867896557	8.618863106	8.699606895
		0.18951876	-0.958221699			0.203027091	-1.030187393			0.081863045	0.453738594	+	+	13.44323956	11.15198416			0.074809639	-0.41744333			0.029089403	-0.170012983			0.461147028	-1.959491103			0.344776022	-1.566491018			0.185412983	-0.940453239			0.326890458	0.828466342			0.36597442	-1.641489783			0.379978802	-1.690148553			0.195601834	-0.984361512			0.260776767	-1.251610447			0.180453136	-0.911993608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Q8IZH2-2;Q8IZH2;H7C5E4;Q8IZH2-3;H7C583;C9JCZ8	Q8IZH2-2;Q8IZH2;H7C5E4	5-3 exoribonuclease 1	XRN1	Color2 [Red]	1	5					30	30	30	29.2	29.2	29.2	192.84	0	251.79	20484000	143	9.063448906	11.24001598	12.99278736	7.545118809	11.97284985	13.56238651	12.43190098	10.80445385	13.96136665	21.71011353	22.53473854	22.51381111	11.87055779	13.189888	9.730062485	10.61271763	11.53082657	13.33065319	8.891753197	11.49000645	10.14782715	8.804647446	10.3741703	12.43669033	8.690172195	11.96702194	12.68815517	12.27910233	11.61170483	12.18727684	10.8688221	8.352175713	8.815094948	11.63671494	10.8220129	8.453558922	11.95471096	12.81575394	9.000873566	12.2509594	11.23373985	10.24590969	11.15078545	12.03824139
